KmlID,LONGITUDE,LATITUDE,MYID,SBBMNUM
7148,104.5579141,31.3637874,,0
7149,104.5586824,31.3660539,,0
7150,104.5586394,31.3680326,,0
7151,104.5561364,31.3720691,,0
7152,104.5546527,31.3737176,,0
7153,104.5539571,31.3744738,,0
7154,104.5512194,31.3763923,,0
7155,104.5499886,31.3787844,,0
7156,104.5492024,31.3799829,,0
7157,104.5470996,31.3822545,,0
7158,104.5442082,31.3854253,,0
7159,104.5430254,31.3865828,,0
7160,104.5420998,31.3879148,,0
7161,104.541306,31.3890138,,0
7162,104.5392674,31.3898747,,0
7163,104.5380744,31.3907017,,0
7164,104.5369478,31.3919506,,0
7165,104.5365831,31.392262,,0
7166,104.5361646,31.3924269,,0
7167,104.5345552,31.392436,,0
7168,104.5342227,31.3925368,,0
7169,104.5337721,31.3927749,,0
7170,104.533343,31.3928115,,0
7171,104.5327636,31.3927016,,0
7172,104.5319697,31.3927566,,0
7173,104.5315082,31.3926467,,0
7174,104.5310792,31.3924452,,0
7175,104.5159949,31.5617706,,0
7176,104.5146645,31.5625157,,0
7177,104.6333605,31.4807209,,0
7178,104.535156,31.377943,,0
7179,104.6764979,31.479429,,0
7180,104.6763666,31.47923,,0
7181,104.6761358,31.4790928,,0
7182,104.6754411,31.4789807,,0
7183,104.675089,31.4789566,,0
7184,104.6743487,31.4789703,,0
7185,104.6739855,31.4791084,,0
7186,104.6733282,31.4802811,,0
7187,104.6719067,31.481896,,0
7188,104.6715741,31.4828293,,0
7189,104.6716123,31.4835281,,0
7190,104.6721981,31.4854234,,0
7191,104.6725629,31.4855881,,0
7192,104.6727989,31.4854051,,0
7193,104.6730564,31.4850392,,0
7194,104.6730349,31.4845451,,0
7195,104.6733139,31.4839229,,0
7196,104.6735964,31.4835086,,0
7197,104.7637619,31.4443811,,0
7198,104.7140924,31.481962,,0
7199,104.7147138,31.4826332,,0
7200,104.7583435,31.4960583,,0
7201,104.7586668,31.4958077,,0
7202,104.7596583,31.495109,,0
7203,104.7620854,31.4934123,,0
7204,104.7626114,31.4925571,,0
7205,104.7626989,31.4914395,,0
