KmlID,LONGITUDE,LATITUDE,MYID,SBBMNUM,newKmlID,newLONGITUDE,newLATITUDE
0.0,104.76147,31.4008007,,0.0,0.0,104.76147,31.4008007
1.0,104.7560523,31.4011801,,0.0,3.0,104.7558135,31.4015125
2.0,104.7659214,31.4013261,,0.0,2.0,104.7659214,31.4013261
3.0,104.7555746,31.4018449,,0.0,3.0,104.7558135,31.4015125
4.0,104.7606465,31.4026951,,0.0,4.0,104.7606465,31.4026951
5.0,104.7714836,31.4031452,,0.0,5.0,104.7714836,31.4031452
6.0,104.7651247,31.4032268,,0.0,6.0,104.7651247,31.4032268
7.0,104.7627462,31.4033875,,0.0,7.0,104.7627462,31.4033875
8.0,104.7177516,31.4034528,,0.0,9.0,104.7177224,31.4035152
9.0,104.7176933,31.4035776,,0.0,9.0,104.7177224,31.4035152
10.0,104.724476,31.4049527,,0.0,12.0,104.7248421,31.4051243
11.0,104.7247739,31.4049681,,0.0,12.0,104.7248421,31.4051243
12.0,104.7250592,31.4052881,,0.0,12.0,104.7248421,31.4051243
13.0,104.755481,31.405745,,0.0,13.0,104.755481,31.405745
14.0,104.7702563,31.4058641,,0.0,14.0,104.7702563,31.4058641
15.0,104.7199894,31.4066421,,0.0,25.0,104.7198342,31.4080654
16.0,104.7191032,31.4067486,,0.0,25.0,104.7198342,31.4080654
17.0,104.7589357,31.4067889,,0.0,17.0,104.7589357,31.4067889
18.0,104.7200838,31.4069475,,0.0,25.0,104.7198342,31.4080654
19.0,104.7202206,31.407362,,0.0,25.0,104.7198342,31.4080654
20.0,104.7193409,31.4074013,,0.0,25.0,104.7198342,31.4080654
21.0,104.7194897,31.4078233,,0.0,25.0,104.7198342,31.4080654
22.0,104.7543804,31.4078514,,0.0,22.0,104.7543804,31.4078514
23.0,104.7631143,31.4079939,,0.0,23.0,104.7631143,31.4079939
24.0,104.7203808,31.408047,,0.0,25.0,104.7198342,31.4080654
25.0,104.7196857,31.4083399,,0.0,25.0,104.7198342,31.4080654
26.0,104.6109608,31.4083945,,0.0,31.0,104.6109474,31.4085753
27.0,104.7180118,31.4084448,,0.0,30.0,104.7182302,31.4085862
28.0,104.7181191,31.4085124,,0.0,30.0,104.7182302,31.4085862
29.0,104.7182146,31.4085777,,0.0,30.0,104.7182302,31.4085862
30.0,104.7183204,31.4086443,,0.0,30.0,104.7182302,31.4085862
31.0,104.610934,31.4087562,,0.0,31.0,104.6109474,31.4085753
32.0,104.7580483,31.4089605,,0.0,32.0,104.7580483,31.4089605
33.0,104.7601103,31.4095971,,0.0,33.0,104.7601103,31.4095971
34.0,104.7686727,31.40973,,0.0,34.0,104.7686727,31.40973
35.0,104.7538721,31.409878,,0.0,35.0,104.7538721,31.409878
36.0,104.7621541,31.4102281,,0.0,36.0,104.7621541,31.4102281
37.0,104.7166348,31.4103073,,0.0,37.0,104.7166348,31.4103073
38.0,104.7203178,31.4104407,,0.0,42.0,104.7204732,31.4109116
39.0,104.720454,31.4104411,,0.0,42.0,104.7204732,31.4109116
40.0,104.7572267,31.4109483,,0.0,40.0,104.7572267,31.4109483
41.0,104.7205853,31.4110271,,0.0,42.0,104.7204732,31.4109116
42.0,104.7204608,31.4110892,,0.0,42.0,104.7204732,31.4109116
43.0,104.7735233,31.4112156,,0.0,43.0,104.7735233,31.4112156
44.0,104.7592632,31.4115852,,0.0,44.0,104.7592632,31.4115852
45.0,104.7146448,31.4121054,,0.0,46.0,104.7144923,31.4121557
46.0,104.7143398,31.412206,,0.0,46.0,104.7144923,31.4121557
47.0,104.7613042,31.4122234,,0.0,47.0,104.7613042,31.4122234
48.0,104.7564077,31.4129299,,0.0,48.0,104.7564077,31.4129299
49.0,104.7670681,31.4134366,,0.0,49.0,104.7670681,31.4134366
50.0,104.7584009,31.4135456,,0.0,50.0,104.7584009,31.4135456
51.0,104.760478,31.4141462,,0.0,51.0,104.760478,31.4141462
52.0,104.7458856,31.414221,,0.0,58.0,104.7456816,31.4144244
53.0,104.7415775,31.4142746,391.0,0.0,57.0,104.7413735,31.4143969
54.0,104.7473003,31.4142764,,0.0,54.0,104.7473003,31.4142764
55.0,104.7413125,31.4144153,,0.0,57.0,104.7413735,31.4143969
56.0,104.748714,31.4144211,,0.0,56.0,104.748714,31.4144211
57.0,104.741302,31.4144487,,0.0,57.0,104.7413735,31.4143969
58.0,104.7454776,31.4146277,,0.0,58.0,104.7456816,31.4144244
59.0,104.7529033,31.4148136,,0.0,59.0,104.7529033,31.4148136
60.0,104.7575381,31.4155071,,0.0,60.0,104.7575381,31.4155071
61.0,104.6370095,31.4156167,,0.0,61.0,104.6370095,31.4156167
62.0,104.7597923,31.4162624,361.0,0.0,62.0,104.7597923,31.4162624
63.0,104.6733133,31.4165477,,0.0,63.0,104.6733133,31.4165477
64.0,104.7462432,31.4169306,,0.0,64.0,104.7462432,31.4169306
65.0,104.7492044,31.4173472,,0.0,70.0,104.7495254,31.4178267
66.0,104.7490168,31.4174753,,0.0,70.0,104.7495254,31.4178267
67.0,104.7499341,31.4176218,,0.0,70.0,104.7495254,31.4178267
68.0,104.7496444,31.4177775,,0.0,70.0,104.7495254,31.4178267
69.0,104.7651528,31.4180063,360.0,0.0,69.0,104.7651528,31.4180063
70.0,104.7494674,31.4180064,,0.0,70.0,104.7495254,31.4178267
71.0,104.7477507,31.4181941,,0.0,71.0,104.7477507,31.4181941
72.0,104.6359086,31.4183848,,0.0,72.0,104.6359086,31.4183848
73.0,104.7599026,31.4194008,,0.0,73.0,104.7599026,31.4194008
74.0,104.7699893,31.4195314,320.0,0.0,74.0,104.7699893,31.4195314
75.0,104.6751896,31.4195579,,0.0,75.0,104.6751896,31.4195579
76.0,104.6625619,31.4195806,,0.0,76.0,104.6625619,31.4195806
77.0,104.7735994,31.4206403,740.0,2.0,77.0,104.7735994,31.4206403
78.0,104.7592991,31.4206989,,0.0,80.0,104.7596451,31.4207968
79.0,104.7577629,31.4207101,479.0,1.0,79.0,104.7577629,31.4207101
80.0,104.7599911,31.4208946,377.0,0.0,80.0,104.7596451,31.4207968
81.0,104.6759969,31.4212699,,0.0,81.0,104.6759969,31.4212699
82.0,104.6972422,31.421638,,0.0,82.0,104.6972422,31.421638
83.0,104.7634654,31.4220348,187.0,4.0,83.0,104.7634654,31.4220348
84.0,104.6059558,31.422076,,0.0,84.0,104.6059558,31.422076
85.0,104.7646818,31.422448,724.0,2.0,85.0,104.7646818,31.422448
86.0,104.7350306,31.4230545,,0.0,86.0,104.7350306,31.4230545
87.0,104.7619819,31.4230818,,0.0,88.0,104.7618826,31.4231023
88.0,104.7617833,31.4231228,,0.0,88.0,104.7618826,31.4231023
89.0,104.7629583,31.4232592,,0.0,92.0,104.7628372,31.4235515
90.0,104.7682662,31.423689,466.0,0.0,90.0,104.7682662,31.423689
91.0,104.7365607,31.4238156,,0.0,94.0,104.7361626,31.4240091
92.0,104.7627162,31.4238438,,0.0,92.0,104.7628372,31.4235515
93.0,104.735912,31.423949,,0.0,94.0,104.7361626,31.4240091
94.0,104.7360888,31.424136,,0.0,94.0,104.7361626,31.4240091
95.0,104.7494565,31.4241772,,0.0,95.0,104.7494565,31.4241772
96.0,104.7506085,31.424592,,0.0,96.0,104.7506085,31.424592
97.0,104.7311805,31.4248808,,0.0,97.0,104.7311805,31.4248808
98.0,104.7722283,31.4250396,,0.0,99.0,104.7722805,31.4250537
99.0,104.7723327,31.4250677,186.0,4.0,99.0,104.7722805,31.4250537
100.0,104.7539965,31.4254645,,0.0,100.0,104.7539965,31.4254645
101.0,104.7675064,31.4254749,,0.0,101.0,104.7675064,31.4254749
102.0,104.747971,31.4261514,,0.0,124.0,104.7487014,31.4268245
103.0,104.7509658,31.4262526,,0.0,122.0,104.7507888,31.4268378
104.0,104.7506045,31.4262647,,0.0,122.0,104.7507888,31.4268378
105.0,104.7493278,31.4262885,,0.0,124.0,104.7487014,31.4268245
106.0,104.7632499,31.4263233,,0.0,116.0,104.7626872,31.4265693
107.0,104.7541445,31.4263744,,0.0,117.0,104.7544871,31.4266096
108.0,104.7549834,31.4263816,,0.0,117.0,104.7544871,31.4266096
109.0,104.755293,31.4263975,,0.0,117.0,104.7544871,31.4266096
110.0,104.7543923,31.4263977,,0.0,117.0,104.7544871,31.4266096
111.0,104.7628251,31.4264111,,0.0,116.0,104.7626872,31.4265693
112.0,104.7541654,31.4264673,,0.0,117.0,104.7544871,31.4266096
113.0,104.7550784,31.4265116,,0.0,117.0,104.7544871,31.4266096
114.0,104.7633341,31.4265652,,0.0,116.0,104.7626872,31.4265693
115.0,104.7670571,31.4265713,,0.0,115.0,104.7670571,31.4265713
116.0,104.7621886,31.4266723,,0.0,116.0,104.7626872,31.4265693
117.0,104.7542285,31.4267485,,0.0,117.0,104.7544871,31.4266096
118.0,104.7479707,31.4267521,,0.0,124.0,104.7483103,31.4271177
119.0,104.7488571,31.4267741,,0.0,124.0,104.7483103,31.4271177
120.0,104.7532663,31.4269019,,0.0,120.0,104.7532663,31.4269019
121.0,104.7505817,31.4269333,,0.0,122.0,104.7507888,31.4268378
122.0,104.7508942,31.4270795,,0.0,122.0,104.7507888,31.4268378
123.0,104.7481637,31.4272259,,0.0,124.0,104.7483103,31.4271177
124.0,104.7483319,31.427316,,0.0,124.0,104.7483103,31.4271177
125.0,104.6643498,31.4273273,,0.0,125.0,104.6643498,31.4273273
126.0,104.7636101,31.4273809,,0.0,128.0,104.7629414,31.4275333
127.0,104.7631803,31.4274736,,0.0,128.0,104.7629414,31.4275333
128.0,104.7624877,31.4276393,,0.0,128.0,104.7629414,31.4275333
129.0,104.7710378,31.4278105,,0.0,130.0,104.7710892,31.4278266
130.0,104.7711406,31.4278427,225.0,6.0,130.0,104.7710892,31.4278266
131.0,104.7326275,31.4280556,,0.0,132.0,104.7325233,31.4280583
132.0,104.7324191,31.428061,,0.0,132.0,104.7325233,31.4280583
133.0,104.7492248,31.4281475,,0.0,139.0,104.7491768,31.4285322
134.0,104.7472016,31.4282986,723.0,1.0,134.0,104.7471185,31.4283715
135.0,104.7470354,31.4284444,,0.0,134.0,104.7471185,31.4283715
136.0,104.7738217,31.4287227,,0.0,136.0,104.7738217,31.4287227
137.0,104.7640682,31.4287356,,0.0,150.0,104.7639828,31.4293773
138.0,104.7636273,31.4288098,,0.0,150.0,104.7639828,31.4293773
139.0,104.7491289,31.428917,455.0,0.0,139.0,104.7491768,31.4285322
140.0,104.7628901,31.4289869,,0.0,150.0,104.7639828,31.4293773
141.0,104.7247519,31.4290073,,0.0,142.0,104.7248108,31.42901
142.0,104.7248698,31.4290126,,0.0,142.0,104.7248108,31.42901
143.0,104.7482226,31.4291511,,0.0,144.0,104.748169,31.4291681
144.0,104.7481154,31.429185,,0.0,144.0,104.748169,31.4291681
145.0,104.7367481,31.4292995,,0.0,145.0,104.7367481,31.4292995
146.0,104.7642844,31.4293703,,0.0,157.0,104.7641344,31.4305373
147.0,104.680335,31.4294425,,0.0,152.0,104.6804087,31.4297859
148.0,104.7638489,31.4294725,,0.0,157.0,104.7641344,31.4305373
149.0,104.7449048,31.4294912,,0.0,149.0,104.7449048,31.4294912
150.0,104.7643568,31.4295784,429.0,0.0,157.0,104.7641344,31.4305373
151.0,104.6551187,31.4300911,,0.0,151.0,104.6551187,31.4300911
152.0,104.6804823,31.4301292,,0.0,152.0,104.6804087,31.4297859
153.0,104.7352837,31.430192,,0.0,153.0,104.7352837,31.430192
154.0,104.7645524,31.4302865,,0.0,157.0,104.7641344,31.4305373
155.0,104.7698403,31.4305977,276.0,4.0,155.0,104.7698403,31.4305977
156.0,104.7646475,31.4306201,,0.0,157.0,104.7641344,31.4305373
157.0,104.7637541,31.4308179,,0.0,157.0,104.7641344,31.4305373
158.0,104.7485926,31.4311374,678.0,1.0,158.0,104.7488365,31.4315826
159.0,104.7486938,31.4312248,,0.0,158.0,104.7488365,31.4315826
160.0,104.7726115,31.4314849,318.0,0.0,160.0,104.7726115,31.4314849
161.0,104.7651528,31.4319776,317.0,0.0,161.0,104.7651528,31.4319776
162.0,104.7490298,31.4319841,,0.0,158.0,104.7488365,31.4315826
163.0,104.7516399,31.4322907,,0.0,163.0,104.7516399,31.4322907
164.0,104.7534585,31.4323937,,0.0,164.0,104.7534585,31.4323937
165.0,104.7280553,31.4323966,,0.0,165.0,104.7280553,31.4323966
166.0,104.6805413,31.4324199,,0.0,167.0,104.6806169,31.4324601
167.0,104.6806925,31.4325004,,0.0,167.0,104.6806169,31.4324601
168.0,104.740786,31.4328802,,0.0,168.0,104.740786,31.4328802
169.0,104.6883108,31.4329186,,0.0,169.0,104.6883108,31.4329186
170.0,104.7687606,31.4331106,224.0,0.0,170.0,104.7687606,31.4331106
171.0,104.749234,31.4331901,,0.0,171.0,104.749234,31.4331901
172.0,104.7513154,31.4335265,,0.0,186.0,104.7512747,31.4339671
173.0,104.7252244,31.433629,,0.0,174.0,104.7252921,31.4336324
174.0,104.7253597,31.4336359,,0.0,174.0,104.7252921,31.4336324
175.0,104.6677697,31.4338872,,0.0,175.0,104.6677697,31.4338872
176.0,104.7421905,31.4339042,,0.0,203.0,104.7430769,31.4356746
177.0,104.7425848,31.4339362,,0.0,203.0,104.7430769,31.4356746
178.0,104.7423219,31.4340049,,0.0,203.0,104.7430769,31.4356746
179.0,104.7715418,31.4340492,,0.0,179.0,104.7715418,31.4340492
180.0,104.7429408,31.4340858,,0.0,203.0,104.7430769,31.4356746
181.0,104.7423102,31.4340861,,0.0,203.0,104.7430769,31.4356746
182.0,104.7418497,31.4341056,,0.0,203.0,104.7430769,31.4356746
183.0,104.7419462,31.4341788,,0.0,203.0,104.7430769,31.4356746
184.0,104.742091,31.4343664,,0.0,203.0,104.7430769,31.4356746
185.0,104.7431085,31.4343868,,0.0,203.0,104.7430769,31.4356746
186.0,104.7512341,31.4344077,,0.0,186.0,104.7512747,31.4339671
187.0,104.742543,31.4345631,,0.0,203.0,104.7430769,31.4356746
188.0,104.7424487,31.4345709,,0.0,203.0,104.7430769,31.4356746
189.0,104.7549793,31.4345724,,0.0,189.0,104.7549793,31.4345724
190.0,104.7428683,31.4346437,,0.0,203.0,104.7430769,31.4356746
191.0,104.7431264,31.4350665,,0.0,203.0,104.7430769,31.4356746
192.0,104.7419686,31.4350871,,0.0,203.0,104.7430769,31.4356746
193.0,104.7251919,31.4351355,,0.0,193.0,104.7251919,31.4351355
194.0,104.6887503,31.4352518,,0.0,196.0,104.6890104,31.4352803
195.0,104.7434237,31.4352601,,0.0,203.0,104.7430769,31.4356746
196.0,104.6892706,31.4353089,,0.0,196.0,104.6890104,31.4352803
197.0,104.7165943,31.4353643,,0.0,197.0,104.7165943,31.4353643
198.0,104.7412913,31.4354583,,0.0,206.0,104.7415989,31.4357479
199.0,104.7536436,31.4354946,,0.0,199.0,104.7536436,31.4354946
200.0,104.7426812,31.4355196,,0.0,203.0,104.7430769,31.4356746
201.0,104.7423464,31.4355517,,0.0,203.0,104.7430769,31.4356746
202.0,104.7433893,31.4356249,,0.0,203.0,104.7430769,31.4356746
203.0,104.7431711,31.4358206,,0.0,203.0,104.7430769,31.4356746
204.0,104.7381647,31.43584,,0.0,204.0,104.7381647,31.43584
205.0,104.7440964,31.4360178,,0.0,205.0,104.7440964,31.4360178
206.0,104.7419064,31.4360376,,0.0,206.0,104.7415989,31.4357479
207.0,104.7674583,31.4361482,,0.0,208.0,104.7674238,31.4362287
208.0,104.7673893,31.4363091,195.0,2.0,208.0,104.7674238,31.4362287
209.0,104.7291668,31.4365235,,0.0,209.0,104.7291668,31.4365235
210.0,104.6823251,31.4365762,,0.0,211.0,104.6820224,31.4366755
211.0,104.6817197,31.4367747,,0.0,211.0,104.6820224,31.4366755
212.0,104.7703026,31.4370192,,0.0,212.0,104.7703026,31.4370192
213.0,104.7476541,31.4372338,,0.0,213.0,104.7476541,31.4372338
214.0,104.7377702,31.4376184,,0.0,214.0,104.7377702,31.4376184
215.0,104.7729581,31.4378324,,0.0,216.0,104.7729284,31.4379031
216.0,104.7728987,31.4379738,694.0,6.0,216.0,104.7729284,31.4379031
217.0,104.75474,31.437989,,0.0,217.0,104.75474,31.437989
218.0,104.7474557,31.4382339,,0.0,218.0,104.7474557,31.4382339
219.0,104.7413669,31.4384258,339.0,2.0,219.0,104.7413669,31.4384258
220.0,104.725735,31.4386231,,0.0,224.0,104.7252332,31.4387641
221.0,104.7205234,31.4386755,,0.0,221.0,104.7205234,31.4386755
222.0,104.6415967,31.43879,,0.0,222.0,104.6415967,31.43879
223.0,104.7251468,31.4387988,,0.0,224.0,104.7252332,31.4387641
224.0,104.7250254,31.4388171,,0.0,224.0,104.7252332,31.4387641
225.0,104.7395448,31.4396006,,0.0,225.0,104.7395448,31.4396006
226.0,104.7250069,31.4400303,632.0,3.0,226.0,104.7250069,31.4400303
227.0,104.6728353,31.440201,720.0,5.0,227.0,104.6728452,31.440843
228.0,104.6729801,31.4405488,,0.0,227.0,104.6728452,31.440843
229.0,104.6724562,31.4407625,,0.0,227.0,104.6728452,31.440843
230.0,104.7147659,31.4408331,,0.0,230.0,104.7147659,31.4408331
231.0,104.7655486,31.4410399,46.0,4.0,231.0,104.7654496,31.4413548
232.0,104.7165166,31.4410625,,0.0,232.0,104.7165166,31.4410625
233.0,104.7656555,31.4410688,,0.0,231.0,104.7654496,31.4413548
234.0,104.6730084,31.4411172,,0.0,227.0,104.6728452,31.440843
235.0,104.7714802,31.4413443,,0.0,235.0,104.7714802,31.4413443
236.0,104.6697501,31.4413751,,0.0,237.0,104.6700028,31.4414517
237.0,104.6702555,31.4415284,,0.0,237.0,104.6700028,31.4414517
238.0,104.7652973,31.4416552,,0.0,231.0,104.7654496,31.4413548
239.0,104.7542464,31.441685,,0.0,239.0,104.7542464,31.441685
240.0,104.6738989,31.4418404,,0.0,240.0,104.6738989,31.4418404
241.0,104.724924,31.4418638,,0.0,241.0,104.724924,31.4418638
242.0,104.7187437,31.4422938,,0.0,242.0,104.7187437,31.4422938
243.0,104.6675762,31.442376,,0.0,243.0,104.6675762,31.442376
244.0,104.7681997,31.4428801,,0.0,244.0,104.7681997,31.4428801
245.0,104.7313747,31.4433747,426.0,0.0,245.0,104.7313747,31.4433747
246.0,104.7204111,31.4434935,,0.0,249.0,104.7207014,31.4437127
247.0,104.7270953,31.4438392,,0.0,247.0,104.7270953,31.4438392
248.0,104.7692173,31.4439231,,0.0,248.0,104.7692173,31.4439231
249.0,104.7209917,31.4439318,,0.0,249.0,104.7207014,31.4437127
250.0,104.6471902,31.4440076,,0.0,250.0,104.6471902,31.4440076
251.0,104.7281473,31.4443314,,0.0,251.0,104.7281473,31.4443314
252.0,104.7251985,31.4443719,,0.0,264.0,104.7255292,31.4455288
253.0,104.7250932,31.4443792,,0.0,280.0,104.7254926,31.4455177
254.0,104.7637619,31.4443811,,0.0,259.0,104.7639391,31.4445682
255.0,104.6404558,31.4443916,,0.0,255.0,104.6404558,31.4443916
256.0,104.725231,31.4445188,,0.0,280.0,104.7254926,31.4455177
257.0,104.7251172,31.4445319,,0.0,280.0,104.7254926,31.4455177
258.0,104.6646404,31.444582,,0.0,258.0,104.6646404,31.444582
259.0,104.7635876,31.444591,41.0,4.0,259.0,104.7639391,31.4445682
260.0,104.7642034,31.4446502,,0.0,259.0,104.7639391,31.4445682
261.0,104.726323,31.4448442,,0.0,280.0,104.7255658,31.4455399
262.0,104.6431368,31.4450324,,0.0,262.0,104.6431368,31.4450324
263.0,104.7534997,31.4450715,,0.0,272.0,104.7526578,31.4454359
264.0,104.7254317,31.4451105,427.0,2.0,264.0,104.7255292,31.4455288
265.0,104.6459777,31.4451402,,0.0,276.0,104.6459558,31.4453143
266.0,104.7253253,31.4451423,,0.0,264.0,104.7255658,31.4455399
267.0,104.7162392,31.4452032,,0.0,267.0,104.7162392,31.4452032
268.0,104.6337678,31.4452452,,0.0,268.0,104.6337678,31.4452452
269.0,104.7517999,31.4452673,,0.0,278.0,104.7522848,31.4454475
270.0,104.7518692,31.445281,,0.0,278.0,104.7522848,31.4454475
271.0,104.752109,31.4453286,,0.0,278.0,104.7522848,31.4454475
272.0,104.7517803,31.4453593,20.0,2.0,272.0,104.7526578,31.4454359
273.0,104.7518512,31.4453734,,0.0,272.0,104.7522848,31.4454475
274.0,104.7477108,31.4454161,,0.0,274.0,104.7477108,31.4454161
275.0,104.762075,31.4454203,,0.0,275.0,104.762075,31.4454203
276.0,104.6459339,31.4454883,,0.0,276.0,104.6459558,31.4453143
277.0,104.7532113,31.4455394,,0.0,272.0,104.7530308,31.4454242
278.0,104.7527061,31.4455431,,0.0,272.0,104.7530308,31.4454242
279.0,104.7256227,31.445676,,0.0,264.0,104.7255658,31.4455399
280.0,104.7255195,31.4457118,,0.0,264.0,104.7255658,31.4455399
281.0,104.7544193,31.4457798,,0.0,287.0,104.7548178,31.4460945
282.0,104.7501029,31.4457811,,0.0,283.0,104.7501089,31.4458254
283.0,104.7501148,31.4458697,550.0,0.0,283.0,104.7501089,31.4458254
284.0,104.654238,31.4459045,,0.0,284.0,104.654238,31.4459045
285.0,104.6999149,31.445916,,0.0,285.0,104.6999149,31.445916
286.0,104.7458338,31.4460157,,0.0,298.0,104.7455172,31.4464043
287.0,104.755214,31.4460612,21.0,1.0,287.0,104.7548178,31.4460945
288.0,104.7638468,31.4461621,,0.0,288.0,104.7638468,31.4461621
289.0,104.7362967,31.4462033,,0.0,289.0,104.7362967,31.4462033
290.0,104.6823383,31.4462077,,0.0,293.0,104.682374,31.4462347
291.0,104.7184255,31.446226,,0.0,299.0,104.7188054,31.4464178
292.0,104.7455374,31.4462478,,0.0,298.0,104.7455172,31.4464043
293.0,104.6824098,31.4462616,,0.0,293.0,104.682374,31.4462347
294.0,104.754819,31.4462685,,0.0,287.0,104.7548178,31.4460945
295.0,104.7465726,31.4463312,,0.0,298.0,104.7455172,31.4464043
296.0,104.7452808,31.4464047,,0.0,298.0,104.7455172,31.4464043
297.0,104.770751,31.4464516,,0.0,297.0,104.770751,31.4464516
298.0,104.7453294,31.4464905,39.0,0.0,298.0,104.7455172,31.4464043
299.0,104.7191853,31.4466095,,0.0,299.0,104.7188054,31.4464178
300.0,104.7262892,31.4469713,,0.0,301.0,104.7262375,31.4469936
301.0,104.7261858,31.4470158,,0.0,301.0,104.7262375,31.4469936
302.0,104.7108555,31.4471608,,0.0,302.0,104.7108555,31.4471608
303.0,104.765165,31.4473318,,0.0,303.0,104.765165,31.4473318
304.0,104.742433,31.4474536,,0.0,307.0,104.7417685,31.4475576
305.0,104.7415122,31.4475463,,0.0,307.0,104.7417685,31.4475576
306.0,104.6399557,31.4475788,,0.0,306.0,104.6399557,31.4475788
307.0,104.7415645,31.4476152,505.0,2.0,307.0,104.7417685,31.4475576
308.0,104.630578,31.4477385,,0.0,313.0,104.6304874,31.4478645
309.0,104.6304535,31.4477421,,0.0,313.0,104.6304874,31.4478645
310.0,104.6426667,31.4477769,,0.0,310.0,104.6426667,31.4477769
311.0,104.6856176,31.447904,,0.0,311.0,104.6856176,31.447904
312.0,104.6305925,31.4479044,,0.0,313.0,104.6304874,31.4478645
313.0,104.6304207,31.4479067,,0.0,313.0,104.6304874,31.4478645
314.0,104.7219909,31.4479962,428.0,0.0,314.0,104.7219909,31.4479962
315.0,104.6456953,31.4479983,,0.0,315.0,104.6456953,31.4479983
316.0,104.7595547,31.4480373,,0.0,318.0,104.7593894,31.4481651
317.0,104.7616362,31.4482398,,0.0,317.0,104.7616362,31.4482398
318.0,104.7592241,31.4482929,,0.0,318.0,104.7593894,31.4481651
319.0,104.7443981,31.4483293,,0.0,336.0,104.7441855,31.4492144
320.0,104.7147033,31.4483445,,0.0,320.0,104.7147033,31.4483445
321.0,104.7520459,31.4484184,741.0,4.0,321.0,104.7515414,31.4488417
322.0,104.7519648,31.4484283,492.0,0.0,321.0,104.7515414,31.4488417
323.0,104.7525183,31.4485008,,0.0,321.0,104.7515414,31.4488417
324.0,104.752191,31.4485248,,0.0,321.0,104.7515414,31.4488417
325.0,104.6244488,31.4485699,,0.0,325.0,104.6244488,31.4485699
326.0,104.7514855,31.4485748,,0.0,321.0,104.7515414,31.4488417
327.0,104.7229583,31.4485882,,0.0,327.0,104.7229583,31.4485882
328.0,104.768725,31.448724,,0.0,328.0,104.768725,31.448724
329.0,104.7441905,31.4490224,,0.0,336.0,104.7441855,31.4492144
330.0,104.7443727,31.4490476,31.0,0.0,336.0,104.7441855,31.4492144
331.0,104.7494052,31.4491253,,0.0,331.0,104.7494052,31.4491253
332.0,104.7512269,31.4491493,,0.0,321.0,104.7515414,31.4488417
333.0,104.7713343,31.4491847,,0.0,333.0,104.7713343,31.4491847
334.0,104.7111655,31.4495517,,0.0,334.0,104.7111655,31.4495517
335.0,104.759938,31.4495521,,0.0,343.0,104.7601253,31.4498679
336.0,104.7440376,31.4495672,717.0,2.0,336.0,104.7441855,31.4492144
337.0,104.7280639,31.4496101,,0.0,337.0,104.7280639,31.4496101
338.0,104.6020718,31.4496152,,0.0,341.0,104.6019202,31.4496779
339.0,104.6019508,31.4496473,515.0,0.0,341.0,104.6019202,31.4496779
340.0,104.7727345,31.4496532,,0.0,344.0,104.7728057,31.44981
341.0,104.6018291,31.4497246,,0.0,341.0,104.6019202,31.4496779
342.0,104.7562059,31.449764,,0.0,342.0,104.7562059,31.449764
343.0,104.7599166,31.449964,697.0,2.0,343.0,104.7601253,31.4498679
344.0,104.7728768,31.4499669,,0.0,344.0,104.7728057,31.44981
345.0,104.7603232,31.4499779,383.0,0.0,343.0,104.7601253,31.4498679
346.0,104.7209965,31.4500284,,0.0,372.0,104.7212815,31.4507109
347.0,104.7213603,31.4501751,,0.0,372.0,104.7212815,31.4507109
348.0,104.716043,31.4501984,,0.0,350.0,104.7160219,31.4502261
349.0,104.748191,31.4502162,,0.0,371.0,104.7485121,31.4507932
350.0,104.7160009,31.4502537,,0.0,350.0,104.7160219,31.4502261
351.0,104.6257642,31.4504473,,0.0,385.0,104.6257252,31.4508853
352.0,104.7211581,31.450471,,0.0,372.0,104.7212815,31.4507109
353.0,104.7521854,31.4504817,,0.0,359.0,104.7523034,31.4505703
354.0,104.7548945,31.4505079,,0.0,354.0,104.7548945,31.4505079
355.0,104.7382344,31.4505133,246.0,2.0,355.0,104.7382344,31.4505133
356.0,104.6856041,31.4505144,,0.0,394.0,104.6856087,31.4509419
357.0,104.7510876,31.4505374,,0.0,357.0,104.7510876,31.4505374
358.0,104.7524473,31.4505961,,0.0,359.0,104.7523034,31.4505703
359.0,104.7522905,31.4506017,,0.0,359.0,104.7523034,31.4505703
360.0,104.7620118,31.4506102,796.0,1.0,360.0,104.7620118,31.4506102
361.0,104.6526864,31.4506788,,0.0,361.0,104.6526864,31.4506788
362.0,104.7481558,31.4507042,,0.0,371.0,104.7485121,31.4507932
363.0,104.6422968,31.4507874,,0.0,369.0,104.6422794,31.4508973
364.0,104.6454387,31.4508756,,0.0,364.0,104.6454387,31.4508756
365.0,104.7254938,31.4508885,,0.0,365.0,104.7254938,31.4508885
366.0,104.639684,31.4508956,,0.0,370.0,104.6396886,31.4510046
367.0,104.6949229,31.4509047,,0.0,367.0,104.6949229,31.4509047
368.0,104.6373184,31.4509689,,0.0,376.0,104.637323,31.4510778
369.0,104.6422621,31.4510072,,0.0,369.0,104.6422794,31.4508973
370.0,104.6396931,31.4511136,,0.0,370.0,104.6396886,31.4510046
371.0,104.7488509,31.4511263,,0.0,371.0,104.7485121,31.4507932
372.0,104.7213947,31.4511353,,0.0,372.0,104.7212815,31.4507109
373.0,104.6584051,31.4511377,,0.0,380.0,104.6582652,31.4512002
374.0,104.7684826,31.4511783,,0.0,374.0,104.7684826,31.4511783
375.0,104.6713983,31.4511857,667.0,6.0,375.0,104.6713983,31.4511857
