MYID,SBBMNUM,newLONGITUDE,newLATITUDE,TureKmlID
311.0,0.0,104.6897111,31.4792748,724
828.0,1.0,104.7687924,31.4804174,725
,0.0,104.7687924,31.4804174,725
,0.0,104.7180966,31.4796063,726
379.0,3.0,104.7026157,31.4797705,727
,0.0,104.6765408,31.4797236,728
,0.0,104.6765408,31.4797236,728
,0.0,104.6765408,31.4797236,728
,0.0,104.6765408,31.4797236,728
,0.0,104.6765408,31.4797236,728
,0.0,104.6763098,31.4796624,728
543.0,0.0,104.6954153,31.4799517,729
,0.0,104.6831954,31.479688,730
,0.0,104.6831954,31.479688,730
,0.0,104.7668496,31.4800456,731
389.0,4.0,104.7537405,31.4802385,732
,0.0,104.7537405,31.4802385,732
170.0,0.0,104.7456661,31.4802677,733
,0.0,104.7524999,31.4802756,734
332.0,3.0,104.750537,31.4802843,735
163.0,4.0,104.7383672,31.4803948,736
,0.0,104.6773375,31.480479,737
,0.0,104.764248,31.4805433,738
,0.0,104.7144988,31.480604,739
,0.0,104.7353521,31.4806285,740
42.0,9.0,104.7353521,31.4806285,740
368.0,2.0,104.7426807,31.4802338,741
,0.0,104.7426807,31.4802338,741
568.0,4.0,104.7688976,31.4806301,742
,0.0,104.7689974,31.4807172,742
,0.0,104.6333228,31.4805932,743
,0.0,104.6333228,31.4805932,743
,0.0,104.7092875,31.4806751,744
,0.0,104.7092875,31.4806751,744
,0.0,104.7092875,31.4806751,744
,0.0,104.7092875,31.4806751,744
,0.0,104.7689974,31.4807172,745
,0.0,104.7687978,31.4805431,745
,0.0,104.6296075,31.4808402,746
,0.0,104.7617438,31.4807934,747
,0.0,104.7617438,31.4807934,747
,0.0,104.7617438,31.4807934,747
,0.0,104.7602925,31.4809302,748
,0.0,104.719265,31.4809425,749
,0.0,104.6660117,31.4810242,750
,0.0,104.7120721,31.4810828,751
,0.0,104.6098462,31.4811047,752
,0.0,104.7109302,31.481195,753
274.0,3.0,104.7301857,31.4812084,754
542.0,0.0,104.6973547,31.4812604,755
,0.0,104.6761814,31.4812987,756
,0.0,104.6737037,31.4813196,757
,0.0,104.7052609,31.4813046,758
,0.0,104.7052609,31.4813046,758
390.0,0.0,104.755668,31.4814356,759
,0.0,104.755668,31.4814356,759
,0.0,104.755668,31.4814356,759
,0.0,104.7134826,31.4816248,760
,0.0,104.7134826,31.4816248,760
,0.0,104.7387697,31.4817852,761
536.0,0.0,104.6918725,31.4817785,762
,0.0,104.6918725,31.4817785,762
445.0,0.0,104.6847457,31.4819841,763
290.0,0.0,104.7071114,31.4820791,764
,0.0,104.7720973,31.4818303,765
,0.0,104.7720973,31.4818303,765
747.0,2.0,104.7634731,31.4819045,766
,0.0,104.7634731,31.4819045,766
,0.0,104.7634731,31.4819045,766
,0.0,104.6990653,31.4824699,767
289.0,0.0,104.6990653,31.4824699,767
,0.0,104.7612661,31.4824702,768
,0.0,104.7612661,31.4824702,768
570.0,0.0,104.7558726,31.4825781,769
,0.0,104.7684041,31.4825072,770
660.0,4.0,104.7684041,31.4825072,770
,0.0,104.7682887,31.4826353,771
696.0,2.0,104.7682887,31.4826353,771
,0.0,104.7195191,31.4832338,772
446.0,0.0,104.688855,31.483326,773
,0.0,104.754338,31.4829541,774
,0.0,104.754338,31.4829541,774
,0.0,104.7147551,31.4833574,775
,0.0,104.6752596,31.483301,776
,0.0,104.6752596,31.483301,776
,0.0,104.6752596,31.483301,776
,0.0,104.7295204,31.4834736,777
,0.0,104.6936639,31.4834629,778
310.0,0.0,104.6936639,31.4834629,778
162.0,0.0,104.7398652,31.4835132,779
,0.0,104.6532996,31.4835483,780
,0.0,104.7522043,31.4835656,781
,0.0,104.6739068,31.4833162,782
,0.0,104.6739068,31.4833162,782
,0.0,104.6739068,31.4833162,782
,0.0,104.6739068,31.4833162,782
,0.0,104.6739068,31.4833162,782
,0.0,104.6739068,31.4833162,782
,0.0,104.6739068,31.4833162,782
,0.0,104.6723785,31.4837099,783
419.0,0.0,104.6823758,31.4839495,784
,0.0,104.7665877,31.4839106,785
695.0,2.0,104.7665877,31.4839106,785
,0.0,104.7493799,31.4841692,786
,0.0,104.6636154,31.4841704,787
,0.0,104.7102617,31.4843237,788
,0.0,104.7102617,31.4843237,788
,0.0,104.6692115,31.4843441,789
,0.0,104.6692115,31.4843441,789
,0.0,104.7292848,31.4843921,790
,0.0,104.7686915,31.4844636,791
357.0,0.0,104.7019203,31.4844984,792
,0.0,104.6076,31.4846096,793
548.0,0.0,104.6866663,31.4848631,794
,0.0,104.7669514,31.4848861,795
,0.0,104.7669514,31.4848861,795
,0.0,104.7512134,31.4848301,796
,0.0,104.7512134,31.4848301,796
,0.0,104.6953565,31.4851508,797
288.0,4.0,104.6953565,31.4851508,797
,0.0,104.6953565,31.4851508,797
,0.0,104.6953565,31.4851508,797
,0.0,104.7303734,31.4849066,798
,0.0,104.7303734,31.4849066,798
,0.0,104.7185977,31.4851128,799
,0.0,104.6900356,31.4851479,800
,0.0,104.7715339,31.4854023,801
,0.0,104.7119962,31.4853718,802
732.0,1.0,104.7119962,31.4853718,802
,0.0,104.736508,31.4855236,803
,0.0,104.736508,31.4855236,803
,0.0,104.736508,31.4855236,803
,0.0,104.736508,31.4855236,803
219.0,0.0,104.7691945,31.485816,804
,0.0,104.7691945,31.485816,804
,0.0,104.7404037,31.4858675,805
,0.0,104.7259227,31.4859672,806
,0.0,104.7259227,31.4859672,806
711.0,2.0,104.7676795,31.486188,807
,0.0,104.6875459,31.4863045,808
691.0,2.0,104.7656124,31.4863085,809
,0.0,104.7077103,31.4863848,810
,0.0,104.7299856,31.4866394,811
231.0,0.0,104.7288561,31.4865685,811
,0.0,104.7299856,31.4866394,811
193.0,2.0,104.7299856,31.4866394,811
,0.0,104.7288561,31.4865685,811
254.0,5.0,104.7044223,31.4866595,812
,0.0,104.7044223,31.4866595,812
,0.0,104.7044223,31.4866595,812
,0.0,104.7044223,31.4866595,812
,0.0,104.7044223,31.4866595,812
,0.0,104.6636315,31.4864623,813
420.0,0.0,104.6798814,31.4865045,814
547.0,0.0,104.6836894,31.486478,815
,0.0,104.6836894,31.486478,815
,0.0,104.6726328,31.486486,816
,0.0,104.6726328,31.486486,816
,0.0,104.6726328,31.486486,816
,0.0,104.7288561,31.4865685,817
,0.0,104.7288561,31.4865685,817
,0.0,104.7288561,31.4865685,817
,0.0,104.7044223,31.4866595,818
,0.0,104.7044223,31.4866595,818
,0.0,104.7044223,31.4866595,818
169.0,0.0,104.7431957,31.4867873,819
,0.0,104.7314458,31.4867481,820
,0.0,104.7314458,31.4867481,820
,0.0,104.7314458,31.4867481,820
,0.0,104.602923,31.4868023,821
,0.0,104.602923,31.4868023,821
,0.0,104.602923,31.4868023,821
559.0,4.0,104.602923,31.4868023,821
,0.0,104.7365807,31.4870832,822
,0.0,104.7365807,31.4870832,822
45.0,6.0,104.7365807,31.4870832,822
,0.0,104.7365807,31.4870832,822
,0.0,104.7324979,31.4869746,823
,0.0,104.69127,31.4870399,824
287.0,0.0,104.69127,31.4870399,824
,0.0,104.6118474,31.4871116,825
,0.0,104.7390635,31.4871001,826
,0.0,104.7390635,31.4871001,826
,0.0,104.6749908,31.4869363,827
,0.0,104.6749908,31.4869363,827
,0.0,104.6749908,31.4869363,827
504.0,0.0,104.7402525,31.4875019,828
,0.0,104.7132945,31.4874845,829
866.0,2.0,104.7132945,31.4874845,829
,0.0,104.7293861,31.4876439,830
545.0,0.0,104.7061698,31.4876513,831
502.0,0.0,104.7519713,31.4875978,832
734.0,2.0,104.7519713,31.4875978,832
,0.0,104.6755651,31.4877356,833
416.0,0.0,104.6982342,31.4878597,834
,0.0,104.6982342,31.4878597,834
337.0,0.0,104.7544874,31.4878116,835
,0.0,104.7544874,31.4878116,835
,0.0,104.7544874,31.4878116,835
725.0,2.0,104.7683085,31.4880336,836
369.0,0.0,104.7683085,31.4880336,836
,0.0,104.7699419,31.4879771,837
,0.0,104.7699419,31.4879771,837
279.0,3.0,104.7699419,31.4879771,837
,0.0,104.7699419,31.4879771,837
,0.0,104.7639613,31.488092,838
,0.0,104.703191,31.4881649,839
253.0,0.0,104.703191,31.4881649,839
576.0,0.0,104.766097,31.4880378,840
,0.0,104.766097,31.4880378,840
,0.0,104.766097,31.4880378,840
,0.0,104.766097,31.4880378,840
454.0,0.0,104.7620381,31.4882639,841
399.0,1.0,104.7620381,31.4882639,841
,0.0,104.6887099,31.488205,842
200.0,0.0,104.6887099,31.488205,842
417.0,0.0,104.6809907,31.4883291,843
,0.0,104.727669,31.4882782,844
,0.0,104.727669,31.4882782,844
,0.0,104.7074826,31.4886992,845
199.0,3.0,104.7161405,31.4888002,846
,0.0,104.7161405,31.4888002,846
510.0,0.0,104.7291505,31.4887357,847
,0.0,104.7324034,31.4885003,848
,0.0,104.7324034,31.4885003,848
,0.0,104.6704403,31.4889632,849
,0.0,104.6704403,31.4889632,849
,0.0,104.6704403,31.4889632,849
,0.0,104.6704403,31.4889632,849
,0.0,104.6998219,31.4890806,850
,0.0,104.704352,31.4890897,851
,0.0,104.6683327,31.4892059,852
,0.0,104.6683327,31.4892059,852
,0.0,104.6683327,31.4892059,852
,0.0,104.6683327,31.4892059,852
,0.0,104.6683327,31.4892059,852
,0.0,104.7365242,31.489081,853
,0.0,104.7365242,31.489081,853
,0.0,104.7365242,31.489081,853
,0.0,104.7400574,31.4894131,854
,0.0,104.6662985,31.4894246,855
,0.0,104.6662985,31.4894246,855
,0.0,104.7323156,31.4894905,856
683.0,1.0,104.7704869,31.4895062,857
206.0,0.0,104.7704869,31.4895062,857
657.0,3.0,104.6853856,31.4897725,858
,0.0,104.6853856,31.4897725,858
,0.0,104.7053368,31.4897605,859
,0.0,104.685367,31.4898035,860
245.0,4.0,104.685367,31.4898035,860
,0.0,104.7689853,31.4898666,861
444.0,0.0,104.7084082,31.4900702,862
402.0,0.0,104.7676169,31.4901927,863
,0.0,104.7015962,31.4902553,864
373.0,6.0,104.7015962,31.4902553,864
,0.0,104.6934426,31.4903471,865
,0.0,104.7552859,31.4904607,866
,0.0,104.7626438,31.4905529,867
,0.0,104.6778011,31.4906312,868
,0.0,104.6778011,31.4906312,868
358.0,3.0,104.6778011,31.4906312,868
729.0,2.0,104.7492676,31.4906045,869
,0.0,104.6730406,31.4907532,870
230.0,0.0,104.7123113,31.4905949,871
,0.0,104.7123113,31.4905949,871
,0.0,104.7123113,31.4905949,871
,0.0,104.7605557,31.4907757,872
355.0,0.0,104.7027434,31.4908856,873
517.0,0.0,104.7286956,31.4909455,874
,0.0,104.7066672,31.4909499,875
,0.0,104.6679015,31.4909511,876
,0.0,104.6679015,31.4909511,876
,0.0,104.7200007,31.4910791,877
286.0,0.0,104.6827135,31.4910077,878
,0.0,104.6827135,31.4910077,878
,0.0,104.7713036,31.4910528,879
,0.0,104.7713036,31.4910528,879
293.0,0.0,104.7713036,31.4910528,879
531.0,2.0,104.7113674,31.4912808,880
487.0,0.0,104.7339634,31.4913069,881
,0.0,104.6624888,31.4914256,882
418.0,0.0,104.6906102,31.4914449,883
535.0,0.0,104.7038316,31.4914642,884
,0.0,104.7364143,31.4914829,885
25.0,2.0,104.7364143,31.4914829,885
,0.0,104.7470709,31.4916772,886
,0.0,104.7528001,31.4918173,887
333.0,0.0,104.76947,31.4918945,888
488.0,0.0,104.7397684,31.4920146,889
,0.0,104.7130777,31.4920277,890
,0.0,104.7498972,31.4920426,891
,0.0,104.7498972,31.4920426,891
,0.0,104.6946929,31.4921914,892
546.0,0.0,104.6742272,31.4923358,893
168.0,0.0,104.7425251,31.4923452,894
,0.0,104.709849,31.4920326,895
229.0,0.0,104.709849,31.4920326,895
529.0,0.0,104.7044477,31.4924363,896
,0.0,104.760639,31.4925076,897
,0.0,104.6792823,31.4926375,898
334.0,4.0,104.6792823,31.4926375,898
,0.0,104.6792823,31.4926375,898
830.0,1.0,104.7530668,31.4927316,899
,0.0,104.7530668,31.4927316,899
,0.0,104.6792823,31.4926375,900
737.0,1.0,104.7509091,31.4928917,901
,0.0,104.6869944,31.4929276,902
449.0,0.0,104.6869944,31.4929276,902
,0.0,104.716124,31.4929769,903
,0.0,104.7132827,31.4932641,904
,0.0,104.7677448,31.4934543,905
,0.0,104.7051823,31.4937412,906
220.0,6.0,104.7051823,31.4937412,906
,0.0,104.7051823,31.4937412,906
,0.0,104.6651291,31.4935821,907
457.0,1.0,104.7520248,31.4938527,908
,0.0,104.7520248,31.4938527,908
,0.0,104.7707107,31.4938029,909
,0.0,104.7106421,31.4938682,910
,0.0,104.6797427,31.4938334,911
,0.0,104.6797427,31.4938334,911
,0.0,104.6256754,31.4940812,912
826.0,1.0,104.7465882,31.4941532,913
298.0,0.0,104.6754932,31.4943507,914
,0.0,104.6754932,31.4943507,914
,0.0,104.7163584,31.494463,915
,0.0,104.7490555,31.4944666,916
,0.0,104.75381,31.4945498,917
340.0,0.0,104.7280846,31.4946878,918
,0.0,104.7029,31.4945282,919
,0.0,104.7029,31.4945282,919
228.0,0.0,104.7029,31.4945282,919
,0.0,104.6799746,31.4947893,920
,0.0,104.7058146,31.4948892,921
,0.0,104.75116,31.4948929,922
,0.0,104.6988677,31.4952719,923
,0.0,104.6988677,31.4952719,923
221.0,3.0,104.6988677,31.4952719,923
,0.0,104.6988677,31.4952719,923
,0.0,104.6988677,31.4952719,923
,0.0,104.7547273,31.495085,924
,0.0,104.7596583,31.495109,925
,0.0,104.6988677,31.4952719,926
,0.0,104.6988677,31.4952719,926
,0.0,104.6988677,31.4952719,926
,0.0,104.6988677,31.4952719,926
,0.0,104.6988677,31.4952719,926
,0.0,104.6804121,31.4956084,927
,0.0,104.70335,31.4956617,928
,0.0,104.6930253,31.4956616,929
198.0,0.0,104.6930253,31.4956616,929
248.0,0.0,104.696518,31.4954208,930
,0.0,104.696518,31.4954208,930
,0.0,104.7488104,31.4958763,931
,0.0,104.7585051,31.495933,932
,0.0,104.7585051,31.495933,932
,0.0,104.7522812,31.4960639,933
409.0,0.0,104.7326807,31.4960895,934
285.0,3.0,104.6886837,31.4962919,935
,0.0,104.6886837,31.4962919,935
,0.0,104.6886837,31.4962919,935
,0.0,104.6886837,31.4962919,935
,0.0,104.7162998,31.4965236,936
,0.0,104.7461193,31.4965579,937
,0.0,104.766443,31.4965354,938
,0.0,104.766443,31.4965354,938
,0.0,104.7043025,31.4965896,939
,0.0,104.7595333,31.4966196,940
,0.0,104.7343212,31.4966375,941
19.0,4.0,104.7343212,31.4966375,941
,0.0,104.7018295,31.4966859,942
,0.0,104.6835981,31.4967523,943
,0.0,104.6822437,31.4967653,944
,0.0,104.6851193,31.4967744,945
827.0,2.0,104.7493794,31.4971902,946
,0.0,104.7493794,31.4971902,946
,0.0,104.7085207,31.497108,947
,0.0,104.6804798,31.4974226,948
,0.0,104.6804798,31.4974226,948
,0.0,104.6804798,31.4974226,948
,0.0,104.7528334,31.4974321,949
,0.0,104.7528334,31.4974321,949
272.0,4.0,104.737321,31.4976079,950
,0.0,104.737321,31.4976079,950
,0.0,104.764635,31.4975839,951
,0.0,104.764635,31.4975839,951
,0.0,104.678887,31.4976195,952
,0.0,104.678887,31.4976195,952
189.0,2.0,104.7735466,31.4981568,953
,0.0,104.7034406,31.498172,954
,0.0,104.6170165,31.4983709,955
378.0,0.0,104.6772878,31.4983959,956
,0.0,104.6772878,31.4983959,956
,0.0,104.7409024,31.4988364,957
,0.0,104.7409024,31.4988364,957
167.0,0.0,104.7409024,31.4988364,957
699.0,2.0,104.7409024,31.4988364,957
468.0,4.0,104.7697667,31.499165,958
160.0,0.0,104.7366028,31.4993711,959
518.0,0.0,104.7306694,31.4994536,960
489.0,0.0,104.7306694,31.4994536,960
,0.0,104.7600301,31.499813,961
,0.0,104.7328988,31.50017,962
23.0,2.0,104.7328988,31.50017,962
,0.0,104.7667616,31.5000834,963
,0.0,104.7667616,31.5000834,963
,0.0,104.6824673,31.5001042,964
,0.0,104.6824673,31.5001042,964
,0.0,104.6824673,31.5001042,964
,0.0,104.7461785,31.5004311,965
,0.0,104.7461785,31.5004311,965
166.0,0.0,104.7406422,31.5006289,966
,0.0,104.7478113,31.5008913,967
,0.0,104.7478113,31.5008913,967
,0.0,104.7478113,31.5008913,967
388.0,0.0,104.7478113,31.5008913,967
,0.0,104.7478113,31.5008913,967
,0.0,104.7449895,31.5009809,968
159.0,0.0,104.7358722,31.5010833,969
,0.0,104.7358722,31.5010833,969
,0.0,104.7604071,31.5011187,970
,0.0,104.7604071,31.5011187,970
,0.0,104.6829554,31.501263,971
,0.0,104.6829554,31.501263,971
,0.0,104.6994275,31.5015437,972
,0.0,104.6801683,31.5020595,973
,0.0,104.7663358,31.5020406,974
,0.0,104.7663358,31.5020406,974
,0.0,104.7663358,31.5020406,974
,0.0,104.7663358,31.5020406,974
,0.0,104.7663358,31.5020406,974
,0.0,104.7663358,31.5020406,974
,0.0,104.6687649,31.5021832,975
,0.0,104.6687649,31.5021832,975
,0.0,104.6687649,31.5021832,975
284.0,0.0,104.6687649,31.5021832,975
,0.0,104.6775486,31.5024832,976
,0.0,104.6775486,31.5024832,976
,0.0,104.7272474,31.5026375,977
403.0,0.0,104.7272474,31.5026375,977
,0.0,104.7668387,31.5030079,978
,0.0,104.7473756,31.5033404,979
,0.0,104.7473756,31.5033404,979
,0.0,104.6778554,31.5033681,980
,0.0,104.7306957,31.5035874,981
24.0,1.0,104.7306957,31.5035874,981
,0.0,104.7565042,31.5037366,982
,0.0,104.7691397,31.5039283,983
,0.0,104.765078,31.5040117,984
,0.0,104.74323,31.5042374,985
,0.0,104.6562333,31.5043336,986
,0.0,104.672072,31.5044579,987
,0.0,104.7677423,31.5045165,988
,0.0,104.7451277,31.5049121,989
158.0,0.0,104.7331534,31.5050426,990
,0.0,104.6651728,31.5050802,991
,0.0,104.6651728,31.5050802,991
,0.0,104.6651728,31.5050802,991
197.0,0.0,104.6651728,31.5050802,991
,0.0,104.7641934,31.5052561,992
,0.0,104.60653,31.5057842,993
,0.0,104.6735438,31.505841,994
,0.0,104.7508632,31.5061117,995
278.0,4.0,104.772232,31.5061283,996
,0.0,104.76816,31.5060579,997
,0.0,104.76816,31.5060579,997
652.0,3.0,104.725694,31.5064776,998
,0.0,104.7632378,31.5066,999
721.0,4.0,104.7358274,31.5067912,1000
,0.0,104.6533149,31.5068034,1001
,0.0,104.6542914,31.5071784,1002
,0.0,104.7654604,31.5072737,1003
,0.0,104.76945,31.5073677,1004
,0.0,104.7612924,31.5074361,1005
,0.0,104.7507752,31.5076427,1006
,0.0,104.7468191,31.5077678,1007
,0.0,104.7640399,31.5078811,1008
,0.0,104.7736905,31.5084889,1009
,0.0,104.7623132,31.5086551,1010
,0.0,104.7663426,31.5086781,1011
,0.0,104.6561184,31.5086326,1012
,0.0,104.6561184,31.5086326,1012
,0.0,104.7649334,31.5093079,1013
,0.0,104.7709505,31.5096664,1014
,0.0,104.7669675,31.5096854,1015
,0.0,104.7634091,31.5099622,1016
,0.0,104.7398166,31.509776,1017
,0.0,104.7398166,31.509776,1017
,0.0,104.7507482,31.5101945,1018
,0.0,104.7655497,31.5102924,1019
,0.0,104.7231935,31.5103335,1020
,0.0,104.7695042,31.5103497,1021
,0.0,104.7406872,31.5104493,1022
,0.0,104.7427003,31.5106633,1023
,0.0,104.745699,31.5106679,1024
,0.0,104.7496476,31.5106779,1025
,0.0,104.6495159,31.5106266,1026
,0.0,104.6495159,31.5106266,1026
,0.0,104.6594513,31.5107425,1027
,0.0,104.7641998,31.5108622,1028
,0.0,104.7677863,31.5110834,1029
,0.0,104.7414919,31.5111709,1030
,0.0,104.7719336,31.5112014,1031
629.0,4.0,104.6775019,31.5116644,1032
,0.0,104.7468536,31.5119049,1033
,0.0,104.7213825,31.5119552,1034
,0.0,104.7664513,31.511911,1035
,0.0,104.7664513,31.511911,1035
,0.0,104.7652125,31.512259,1036
,0.0,104.7652125,31.512259,1036
,0.0,104.7727258,31.512489,1037
,0.0,104.6512153,31.5124415,1038
470.0,2.0,104.6512153,31.5124415,1038
,0.0,104.7496913,31.5126275,1039
,0.0,104.7227387,31.5126406,1040
44.0,4.0,104.7227387,31.5126406,1040
,0.0,104.6458195,31.5128542,1041
376.0,6.0,104.6600788,31.5128526,1042
,0.0,104.6600788,31.5128526,1042
,0.0,104.6600788,31.5128526,1042
,0.0,104.6600788,31.5128526,1043
,0.0,104.6600788,31.5128526,1043
712.0,2 ,104.7306957,31.5035874,981
653.0,1 ,104.7429271,31.4654325,524
662.0,2 ,104.7358274,31.5067912,1000
679.0,1 ,104.7646589,31.4740551,669
511.0,2 ,104.6713983,31.4511857,214
736.0,1 ,104.7492676,31.4906045,869
686.0,2 ,104.7397685,31.4543321,272
677.0,1 ,104.7482298,31.4588608,378
716.0,2 ,104.7685043,31.4757207,691
